gid,code,name,name_en,status,lon,lat
2020,51702,หมวดทางหลวงโกสัมพีนคร,NULL,TRUE,99.400069,16.609128
1870,61402,หมวดทางหลวงโชคชัย,NULL,TRUE,102.189817,14.84654585
1850,62702,หมวดทางหลวงโนนหัน,NULL,TRUE,101.9895149,16.61792936
1275,62902,หมวดทางหลวงโนนสัง,NULL,TRUE,102.5847161,16.9003219
1276,61105,หมวดทางหลวงโนนสูง,NULL,TRUE,102.414422,15.255917
1274,61104,หมวดทางหลวงโนนไทย,NULL,TRUE,102.059274,15.215729
1273,61103,หมวดทางหลวงโนนแดง,NULL,TRUE,102.5512995,15.41293897
1280,44803,หมวดทางหลวงโพธิ์ทอง,NULL,TRUE,100.4517894,14.48667813
1279,33502,หมวดทางหลวงโพธาราม,NULL,TRUE,99.852622,13.641891
1281,63505,หมวดทางหลวงโพนทอง,NULL,TRUE,103.962452,16.291313
1282,64604,หมวดทางหลวงโพนพิสัย,NULL,TRUE,103.082744,21.024836
1286,41803,หมวดทางหลวงไทรน้อย,NULL,TRUE,100.4161443,13.94188313
1285,44406,หมวดทางหลวงไทรโยค,NULL,TRUE,99.08452929,14.21227953
1820,51102,หมวดทางหลวงไผ่ขอดอน,NULL,TRUE,100.1877452,16.91221447
1283,52703,หมวดทางหลวงไชยปราการ,NULL,TRUE,99.12851695,19.62184756
1284,62403,หมวดทางหลวงไชยวาน,NULL,TRUE,103.2356009,17.22803347
1288,43804,หมวดทางหลวงไพศาลี,NULL,TRUE,100.66253,15.59855062
1287,63602,หมวดทางหลวงไพรบึง,NULL,TRUE,104.355672,14.731312
1190,63506,หมวดทางหลวงเมืองสรวง,NULL,TRUE,151.219444,15.81939
1916,41502,หมวดทางหลวงเศรษฐกิจ,NULL,TRUE,100.289777,13.615778
1649,63404,หมวดทางหลวงเขมราฐ,NULL,TRUE,105.205408,16.038976
1858,62202,หมวดทางหลวงเขวา,NULL,TRUE,151.205379,16.147422
2022,63106,หมวดทางหลวงเขื่องใน,NULL,TRUE,104.54872,15.391142
1652,42306,หมวดทางหลวงเขาคิชฌกูฎ,NULL,TRUE,102.038425,12.923529
2017,42806,หมวดทางหลวงเขาคันทรง,NULL,TRUE,101.145421,13.107373
1831,55102,หมวดทางหลวงเขาค้อ,NULL,TRUE,100.991796,16.570326
1655,33801,หมวดทางหลวงเขาย้อย,NULL,TRUE,99.823866,13.242476
1653,61906,หมวดทางหลวงเขาฉกรรจ์,NULL,TRUE,102.092403,13.64803
1827,51905,หมวดทางหลวงเขาทราย,NULL,TRUE,100.6308719,16.15120076
1886,43103,หมวดทางหลวงเขาพระงาม,NULL,TRUE,100.6080681,14.90861534
1654,32303,หมวดทางหลวงเขาพนม,NULL,TRUE,99.04493958,8.25755964
1936,42803,หมวดทางหลวงเขาไม้แก้ว,NULL,TRUE,101.046324,12.950632
1826,51904,หมวดทางหลวงเขาเจ็ดลูก,NULL,TRUE,100.6162067,16.25034692
2016,42805,หมวดทางหลวงเขาเขียว,NULL,TRUE,101.004523,13.210166
1222,44105,หมวดทางหลวงเดิมบางนางบวช,NULL,TRUE,100.0698385,14.86097957
1251,63201,หมวดทางหลวงเดชอุดม,NULL,TRUE,104.955896,14.862079
1252,53102,หมวดทางหลวงเด่นชัย,NULL,TRUE,100.0668688,17.96882573
1657,32903,หมวดทางหลวงเคียนซา,NULL,TRUE,99.160044,8.835641
1250,64304,หมวดทางหลวงเซกา,NULL,TRUE,103.955468,17.929032
1194,63905,หมวดทางหลวงเลิงนกทา,NULL,TRUE,104.545334,16.219011
1841,55405,หมวดทางหลวงเลย,NULL,TRUE,101.7288949,17.44607464
1193,44506,หมวดทางหลวงเลาขวัญ,NULL,TRUE,99.74134855,14.55572014
1955,32901,หมวดทางหลวงเวียงสระ,NULL,TRUE,99.35216,8.631547
1791,53601,หมวดทางหลวงเวียงสา,NULL,TRUE,100.7385618,21.62476996
1195,53703,หมวดทางหลวงเวียงเชียงรุ้ง,NULL,TRUE,99.99891348,19.93194752
1244,52706,หมวดทางหลวงเวียงแหง,NULL,TRUE,98.8854334,19.72016867
1196,53704,หมวดทางหลวงเวียงแก่น,NULL,TRUE,100.5088876,20.06393879
1659,61404,หมวดทางหลวงเฉลิมพระเกียรติ,NULL,TRUE,102.3045039,15.00799795
1976,43201,หมวดทางหลวงเฉลิมพระเกียรติ (สระบุรี),NULL,TRUE,100.907901,14.549958
1982,53904,หมวดทางหลวงเฉลิมพระเกียรติ (น่าน),NULL,TRUE,101.0872941,19.5808554
2024,63504,หมวดทางหลวงเกษตรวิสัย,NULL,TRUE,103.579527,15.674026
1647,62704,หมวดทางหลวงเกษตรสมบูรณ์,NULL,TRUE,102.017745,16.303438
1648,32803,หมวดทางหลวงเกาะสมุย,NULL,TRUE,100.014585,9.566291
1852,62302,หมวดทางหลวงเก่าน้อย,NULL,TRUE,102.79239,17.441415
1227,53701,หมวดทางหลวงเทิง,NULL,TRUE,100.1971001,19.68923338
1223,52304,หมวดทางหลวงเถิน,NULL,TRUE,99.23887108,17.64239678
1965,31904,หมวดทางหลวงเทพา,NULL,TRUE,100.95243,6.80205
1224,62607,หมวดทางหลวงเทพสถิต,NULL,TRUE,101.430729,15.384367
1234,63503,หมวดทางหลวงเสลภูมิ,NULL,TRUE,103.937005,16.031247
1233,41304,หมวดทางหลวงเสนา,NULL,TRUE,100.413221,14.317303
1946,42601,หมวดทางหลวงเชิงเนิน,NULL,TRUE,101.289082,12.675927
1668,53508,หมวดทางหลวงเชียงม่วน,NULL,TRUE,100.2573428,21.94634268
1664,53705,หมวดทางหลวงเชียงของ,NULL,TRUE,100.4049861,20.23268034
1667,52702,หมวดทางหลวงเชียงดาว(ปิงโค้ง),NULL,TRUE,98.99330904,19.45586365
1665,55406,หมวดทางหลวงเชียงคาน,NULL,TRUE,101.6544416,17.8885144
1666,53507,หมวดทางหลวงเชียงคำ,NULL,TRUE,100.3293636,19.46477562
1669,62105,หมวดทางหลวงเชียงยืน,NULL,TRUE,103.105672,16.406124
1797,53301,หมวดทางหลวงเชียงราย,NULL,TRUE,99.84731067,19.91682703
1663,53902,หมวดทางหลวงเชียงกลาง,NULL,TRUE,100.8649464,19.32066561
1661,53706,หมวดทางหลวงเชียงแสน,NULL,TRUE,100.1379734,20.2220867
1662,52201,หมวดทางหลวงเชียงใหม่,NULL,TRUE,99.039716,21.762989
1968,31205,หมวดทางหลวงเบตง,NULL,TRUE,101.0719,5.78603
1910,44604,หมวดทางหลวงเนินขาม,NULL,TRUE,99.91467257,14.95784899
1878,61802,หมวดทางหลวงเนินหอม,NULL,TRUE,101.3694736,14.18010722
1189,62404,หมวดทางหลวงเพ็ญ,NULL,TRUE,102.917803,17.727167
1238,52803,หมวดทางหลวงแจ้ห่ม,NULL,TRUE,99.55988409,21.71759505
1253,53605,หมวดทางหลวงแม่จริม,NULL,TRUE,100.9912195,21.67237162
1254,53304,หมวดทางหลวงแม่จัน,NULL,TRUE,99.86044685,20.15680877
1257,51403,หมวดทางหลวงแม่ระมาด,NULL,TRUE,98.52792924,16.98241243
1799,53303,หมวดทางหลวงแม่ลาว,NULL,TRUE,99.67977716,19.74720661
1789,52602,หมวดทางหลวงแม่ลาน้อย,NULL,TRUE,97.93441327,21.53496056
1261,43706,หมวดทางหลวงแม่วงก์,NULL,TRUE,99.59637569,15.88818458
1790,52604,หมวดทางหลวงแม่ฮ่องสอน,NULL,TRUE,97.96735209,19.3635126
2042,52401,หมวดทางหลวงแม่ทา,NULL,TRUE,99152258,18465298
1981,51202,หมวดทางหลวงแม่ท้อ,NULL,TRUE,99.02838335,16.79231061
1825,51308,หมวดทางหลวงแม่สิน,NULL,TRUE,99.80359175,17.76171972
1800,53306,หมวดทางหลวงแม่สรวย,NULL,TRUE,99.47764072,19.51000263
1810,51204,หมวดทางหลวงแม่สลิด,NULL,TRUE,99.12965478,17.15341636
1264,52601,หมวดทางหลวงแม่สะเรียง,NULL,TRUE,97.93750994,21.21073256
1265,53305,หมวดทางหลวงแม่สาย,NULL,TRUE,99.88416765,20.32658516
1263,51401,หมวดทางหลวงแม่สอด,NULL,TRUE,98.75376927,16.7638263
1256,52305,หมวดทางหลวงแม่พริก,NULL,TRUE,99.148937,17.40238773
2060,52105,หมวดทางหลวงแม่แจ่ม,NULL,TRUE,98.39210607,21.27259222
1785,52701,หมวดทางหลวงแม่แตง,NULL,TRUE,98.81899281,19.10349163
1242,53502,หมวดทางหลวงแม่ใจ,NULL,TRUE,99.78272818,19.38507285
1835,55106,หมวดทางหลวงแคมป์สน,NULL,TRUE,101.025322,16.769002
2008,26105,หมวดทางหลวงแหลมฉบัง,NULL,TRUE,101.027475,13.345934
1945,42504,หมวดทางหลวงแหลมกลัด,NULL,TRUE,102.753904,12.046679
1237,42605,หมวดทางหลวงแกลง,NULL,TRUE,101.609974,12.754716
1901,43206,หมวดทางหลวงแก่งคอย,NULL,TRUE,101.0390742,14.59571563
1952,33804,หมวดทางหลวงแก่งกระจาน,NULL,TRUE,99.672523,12.778495
1822,51502,หมวดทางหลวงแก่งโสภา,NULL,TRUE,100.7782174,16.8719916
1235,62705,หมวดทางหลวงแก้งคร้อ,NULL,TRUE,102.277859,16.075648
1928,41903,หมวดทางหลวงแสมดำ,NULL,TRUE,100.435515,13.659095
1788,53101,หมวดทางหลวงแพร่,NULL,TRUE,100.1960712,21.20462604
73,260,กองทางหลวงพิเศษระหว่างเมือง,INTER-CITY MOTORWAY DIVISION,TRUE,,
51,520,สำนักงานทางหลวงที่ 1 (เชียงใหม่),OFFICE OF HIGHWAYS 1 (CHIANG MAI),TRUE,,
60,610,สำนักงานทางหลวงที่ 10 (นครราชสีมา),OFFICE OF HIGHWAYS 10 (NAKHON RATCHASIMA),TRUE,,
61,430,สำนักงานทางหลวงที่ 11 (ลพบุรี),OFFICE OF HIGHWAYS 11 (LOP BURI),TRUE,,
62,440,สำนักงานทางหลวงที่ 12 (สุพรรณบุรี),OFFICE OF HIGHWAYS 12 (SUPHAN BURI),TRUE,,
75,410,สำนักงานทางหลวงที่ 13 (กรุงเทพ),OFFICE OF HIGHWAYS 13 (BANGKOK),TRUE,,
64,420,สำนักงานทางหลวงที่ 14 (ชลบุรี),OFFICE OF HIGHWAYS 14 (CHON BURI),TRUE,,
65,330,สำนักงานทางหลวงที่ 15 (ประจวบคีรีขันธ์),OFFICE OF HIGHWAYS 15 (PRACHUAP KHIRI KHAN),TRUE,,
66,320,สำนักงานทางหลวงที่ 16 (นครศรีธรรมราช),OFFICE OF HIGHWAYS 16 (NAKHON SI THAMMARAT),TRUE,,
67,156,สำนักงานทางหลวงที่ 17 (กระบี่),OFFICE OF HIGHWAYS 17 (KRABI),TRUE,,
68,310,สำนักงานทางหลวงที่ 18 (สงขลา),OFFICE OF HIGHWAYS 18 (SONGKHLA),TRUE,,
52,530,สำนักงานทางหลวงที่ 2 (แพร่),OFFICE OF HIGHWAYS 2 (PHRAE),TRUE,,
53,640,สำนักงานทางหลวงที่ 3 (สกลนคร),OFFICE OF HIGHWAYS 3 (SAKON NAKHON),TRUE,,
54,152,สำนักงานทางหลวงที่ 4 (ตาก),OFFICE OF HIGHWAYS 4 (TAK),TRUE,,
55,510,สำนักงานทางหลวงที่ 5 (พิษณุโลก),OFFICE OF HIGHWAYS 5 (PHITSANULOK),TRUE,,
56,550,สำนักงานทางหลวงที่ 6 (เพชรบูรณ์),OFFICE OF HIGHWAYS 6 (PHETCHABUN),TRUE,,
57,620,สำนักงานทางหลวงที่ 7 (ขอนแก่น),OFFICE OF HIGHWAYS 7 (KHON KAEN),TRUE,,
58,155,สำนักงานทางหลวงที่ 8 (มหาสารคาม),OFFICE OF HIGHWAYS 8 (MAHA SARAKHAM),TRUE,,
59,630,สำนักงานทางหลวงที่ 9 (อุบลราชธานี),OFFICE OF HIGHWAYS 9 (UBON RATCHATHANI),TRUE,,
74,90,บริษัททางยกระดับดอนเมือง จำกัดมหาชน,DON MUANG TOLLWAY,TRUE,,
455,99,บริษัททางยกระดับดอนเมือง จำกัดมหาชน,DON MUANG TOLLWAY,TRUE,100.589329,13.896708
